mass1,radius1,vx1,vy1,vz1,x1,y1,z1,ax1,ay1,az1,mass2,radius2,vx2,vy2,vz2,x2,y2,z2,ax2,ay2,az2,time
2.0439330282124402e+33,125060846407.13835,5889584.540654632,18329895.659208875,14381.693464133907,826665354623.8615,580679690442.2667,719102285452.0435, -1051.3690647998387,599.0079412932807,0.39875741505361945,3.97784e+33,125060846407.13835,-2772856.108360028,-10809215.136482913,629066.7726646127,339190962351.7416,621474966818.241,723704866197.3268, 650.7372802151084,-343.64597398805466,-1.4972965745091895, 6355584.0
2.0439330282124402e+33,125060846407.13835,-3800215.5259617874,18331530.16132355,112258.17961203743,834003734850.5559,612354462324.2565,719155812844.2258, -1168.795814678647,0.19715569130291125,11.805984290558092,3.97784e+33,125060846407.13835,3061383.0642666407,-10691314.911799334,552935.9734106496,336108734572.1739,602831047633.3114,724769596949.3441, 703.7332328758152,14.221272700413756,-9.182992314024473, 6357312.0
2.0439330282124402e+33,125060846407.13835,-3800215.5259617874,18331530.16132355,112258.17961203743,827436914051.0891,644031579773.7821,719349796407.4604, -1168.795814678647,0.19715569130291125,11.805984290558092,3.97784e+33,125060846407.13835,3061383.0642666407,-10691314.911799334,552935.9734106496,341398843473.6864,584356319382.5581,725725077349.3804, 703.7332328758152,14.221272700413756,-9.182992314024473, 6359040.0
2.0439330282124402e+33,125060846407.13835,-3800215.5259617874,18331530.16132355,112258.17961203743,820870093251.6224,675708697223.3079,719543779970.6951, -1168.795814678647,0.19715569130291125,11.805984290558092,3.97784e+33,125060846407.13835,3061383.0642666407,-10691314.911799334,552935.9734106496,346688952375.1989,565881591131.8049,726680557749.4165, 703.7332328758152,14.221272700413756,-9.182992314024473, 6360768.0
2.0439330282124402e+33,125060846407.13835,-3800215.5259617874,18331530.16132355,112258.17961203743,814303272452.1556,707385814672.8335,719737763533.9298, -1168.795814678647,0.19715569130291125,11.805984290558092,3.97784e+33,125060846407.13835,3061383.0642666407,-10691314.911799334,552935.9734106496,351979061276.71136,547406862881.05176,727636038149.4528, 703.7332328758152,14.221272700413756,-9.182992314024473, 6362496.0
2.0439330282124402e+33,125060846407.13835,-3800215.5259617874,18331530.16132355,112258.17961203743,807736451652.689,739062932122.3591,719931747097.1646, -1168.795814678647,0.19715569130291125,11.805984290558092,3.97784e+33,125060846407.13835,3061383.0642666407,-10691314.911799334,552935.9734106496,357269170178.2239,528932134630.2986,728591518549.4889, 703.7332328758152,14.221272700413756,-9.182992314024473, 6364224.0
2.0439330282124402e+33,125060846407.13835,-12158418.056768455,13768753.890377885,270244.07802840986,795798412095.7546,767807879718.104,720227256893.8048, -1008.1768528847011,-550.36778593292,19.05645684924653,3.97784e+33,125060846407.13835,8051958.917972969,-7920544.953598074,446082.6738281557,365766365117.3374,512237981989.82355,729478331978.9772, 601.9695071670436,334.2137410801916,-12.888778765095065, 6365952.0
2.0439330282124402e+33,125060846407.13835,-12158418.056768455,13768753.890377885,270244.07802840986,774788510936.6415,791600461694.6677,720694242100.4094, -1008.1768528847011,-550.36778593292,19.05645684924653,3.97784e+33,125060846407.13835,8051958.917972969,-7920544.953598074,446082.6738281557,379680252616.0212,498551179494.26715,730249168517.2649, 601.9695071670436,334.2137410801916,-12.888778765095065, 6367680.0
2.0439330282124402e+33,125060846407.13835,-12158418.056768455,13768753.890377885,270244.07802840986,753778609777.5299,815393043671.2316,721161227307.014, -1008.1768528847011,-550.36778593292,19.05645684924653,3.97784e+33,125060846407.13835,8051958.917972969,-7920544.953598074,446082.6738281557,393594140114.7052,484864376998.71094,731020005055.5522, 601.9695071670436,334.2137410801916,-12.888778765095065, 6369408.0
2.0439330282124402e+33,125060846407.13835,-12158418.056768455,13768753.890377885,270244.07802840986,732768708618.4182,839185625647.7955,721628212513.6188, -1008.1768528847011,-550.36778593292,19.05645684924653,3.97784e+33,125060846407.13835,8051958.917972969,-7920544.953598074,446082.6738281557,407508027613.39,471177574503.15454,731790841593.8398, 601.9695071670436,334.2137410801916,-12.888778765095065, 6371136.0
